Hit	#	query_length	percent_match	strand_orient.	NA	NA	CIGAR_format	query_id	database_id
H	206	245	99.6	+	0	0	456I125MI120M673I	da325718f1f07cfbead2d646962a6b89	AlimosusSL002G.Panama.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	d9f96367007631346837b7a5bac527f5	*
N	*	*	*	.	*	*	*	da362292af8e1cbd3024a9c1879f1b17	*
N	*	*	*	.	*	*	*	da75e0dfd86ee78dd021115974096d60	*
N	*	*	*	.	*	*	*	da10251157a4659a0d188762b5b4b2f2	*
N	*	*	*	.	*	*	*	da7a6eb25812aea1c7010b892ac9f9bc	*
H	947	245	100	-	0	0	618I245M408I	dadb229ca0246ea36b5c600337440816	Panama118C.Panama.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	da9e37b1dd6df91ff97f0c130f3ec8bb	*
N	*	*	*	.	*	*	*	dab5f5a6271df07b64ef98d14016e9d2	*
N	*	*	*	.	*	*	*	daa1fabc5970f996efa1568a9628b5e2	*
H	1251	245	99.2	+	0	0	471I245M680I	db4b746558d7c6f7d0935b49a3425c6d	PRE10F.USA.Wild.Bd.Inhibitory
H	238	245	100	+	0	0	467I245M230I	dbcfe241a37298170853e787ba7d00e3	THA1.4.USA.Wild.Bd.Inhibitory
H	945	245	100	-	0	0	622I245M403I	dc1729df4317c1c022a90455fe75248d	BFE44G.USA.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	dab9306c747ce5824e42e902432535f9	*
N	*	*	*	.	*	*	*	db0fd26a259703b0514a766235787c42	*
N	*	*	*	.	*	*	*	db1500560dae0fd9ee13f6ab5fd9357f	*
N	*	*	*	.	*	*	*	db50fddba0babb0d64d1ee8404993680	*
N	*	*	*	.	*	*	*	db95302d34157fee6f38518d865d987b	*
N	*	*	*	.	*	*	*	dbb2735a4fc0b7ebb94fdbac68b54177	*
N	*	*	*	.	*	*	*	dbcd0f6e8ef1396f298e72d766635386	*
N	*	*	*	.	*	*	*	dc1926a5399d2a890c90d7b84006145f	*
N	*	*	*	.	*	*	*	dc00829e9c3c19d6fde7ee0ced666d8f	*
N	*	*	*	.	*	*	*	dc429caa3b7cade1418c7d8ac0e6acfa	*
N	*	*	*	.	*	*	*	dc5104bfb736750a7f7f51c9bfb18139	*
H	224	245	100	+	0	0	398I245M560I	dcd4e4fc08293220ecdf74a1be0cf1c0	MD_K.USA.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	dc7aa873bec3b6cc2aa9daafb209c591	*
N	*	*	*	.	*	*	*	dc9309c649e898728b7454d9deac9315	*
N	*	*	*	.	*	*	*	dc9f17a52872dc304bbea58445f0bfc0	*
N	*	*	*	.	*	*	*	dc7ad04cf1b421111e6dbf626efdfa78	*
N	*	*	*	.	*	*	*	dca79f0e85496b7b1fefe921cfd6db9a	*
N	*	*	*	.	*	*	*	dcb4a63ead583966c4cc68e33b1b3f2c	*
N	*	*	*	.	*	*	*	dcc47d1f58fccd0db9b8ba7f8bab0eb1	*
H	878	245	99.6	-	0	0	79I245M469I	dd16fa982ed42e7aa20f1a3e0b1aa55a	Mada.2405.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	dce185ad2b615621fdbda7641deca356	*
N	*	*	*	.	*	*	*	dcdbb579995c8dc99e2d8e44dc2bb715	*
N	*	*	*	.	*	*	*	dcc7ed10a28728915ba983c703a5de83	*
N	*	*	*	.	*	*	*	dd16108c757dc6d6e67c6eb863665696	*
H	1057	245	100	+	0	0	416I245M675I	ddbe19d07a4e55cc7b2fbfad276ac69c	BFE23C.USA.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	dd21e8198b2c9961cbfb4361bbad600c	*
N	*	*	*	.	*	*	*	dd400ea841286f94afac5425f10c2270	*
N	*	*	*	.	*	*	*	dd8e42ae13b1a9dd7135cee32a1b6ef1	*
N	*	*	*	.	*	*	*	dd80a0cf9acbee2a34b67367dd64910c	*
H	1184	245	99.2	+	0	0	421I245M693I	de3055f9c82028971556a1d9c2644af6	HP7F.USA.Wild.Bd.Inhibitory
H	176	245	99.6	+	0	0	465I245M669I	de9412a48a79a64c4dd87faf32668a21	CP12F.USA.Wild.Bd.AP.Assay.Inhibitory
N	*	*	*	.	*	*	*	dda7e7f72e0a6cc7e96690ac294c344b	*
H	671	245	99.6	-	0	0	27I245M489I	de73f4a7e6d0883cd1490eefe65eff4a	Mada.4337.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	de2b8ff9479df4934c48260e3a4f6e31	*
N	*	*	*	.	*	*	*	ddfc82d97fda4a5dac26bc932a4895f8	*
N	*	*	*	.	*	*	*	ddb6868da1ecb523c68ceec1e920b8fa	*
H	160	245	99.6	-	0	0	76I245M290I	def1bab375c5204be046b9f93e26f22b	Mada.1618.Madagascar.Wild.Bd.Inhibitory
H	120	245	99.6	+	0	0	205I245M129I	def73da489df43f8938cea2fbf4b42f0	THA3.3.USA.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	de46677d6437dbfdc1a653f598262a72	*
N	*	*	*	.	*	*	*	de4f1d33c3a29df56d82ae140479e621	*
N	*	*	*	.	*	*	*	de761f15a9b990e454934439514353e1	*
H	1475	245	100	-	0	0	676I245M467I	df8496229917f3c6d99a6513153f92aa	HP5H2.USA.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	dea031fcc7a80ed5cb3dbb3f9ff7465e	*
N	*	*	*	.	*	*	*	dea5eb59ce2e89a63f32be4864f3bd1a	*
N	*	*	*	.	*	*	*	decace80837fe1ba781bde714226e4da	*
H	14	245	99.2	-	0	0	65I245M290I	df5858d0b91b83739c440222f1f0aac9	Mada.414.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	df1f425d9c2ec51368d857dbb0a314bd	*
N	*	*	*	.	*	*	*	df0fafbf917a5910d1afbf2d8a070409	*
N	*	*	*	.	*	*	*	df5d1e6135678def84b3d11ae16f0da4	*
N	*	*	*	.	*	*	*	df4e259d7889c1c34c665e8eb23d5ed6	*
N	*	*	*	.	*	*	*	df52c1baa2030a4e095f4de80c6a1a46	*
N	*	*	*	.	*	*	*	df6c157a2a3991f4e1fd82941f5efc5f	*
H	1083	245	100	-	0	0	71I245M444I	e0a93533cace076afb331788a5a4fdc1	Mada.2135.Madagascar.Captive.Bd.Inhibitory
N	*	*	*	.	*	*	*	dff27a33e40b74cbf54027e28209323c	*
N	*	*	*	.	*	*	*	e03fcc4dd30f4363b9181c2d84e1cc1e	*
N	*	*	*	.	*	*	*	df876ce153f3bd8ab7d14d3ed534fa6e	*
N	*	*	*	.	*	*	*	e042a31a5047e4220abcf612f7230eeb	*
H	962	245	99.6	-	0	0	683I245M467I	e1896b8a8120ac130213a24fcdb3a0a9	Panama07J.39F.Panama.Wild.Bd.AP.Assay.Inhibitory
N	*	*	*	.	*	*	*	e088d07c45b4e58af7d29b4a0ded3d23	*
H	1310	245	99.2	+	0	0	471I245M669I	e109c608fee07da469f7dec3f9e5a7b3	ABZ.EC039.Ecuador.Wild.Bd.AP.Assay.Inhibitory
N	*	*	*	.	*	*	*	e0c9775c1638ad84c253b67f9c38bc70	*
N	*	*	*	.	*	*	*	e0e11a068e4603e93dbec09bd994d484	*
N	*	*	*	.	*	*	*	e15ce7a8390294923571e10f22095eca	*
N	*	*	*	.	*	*	*	e111eb1276c2dd4bf0c27d8cd38d2284	*
N	*	*	*	.	*	*	*	e139913a03cb3cfb58789f73f4dc4406	*
N	*	*	*	.	*	*	*	e1a88e6359efa79be7e30e10d1957876	*
H	119	245	99.2	+	0	0	372I245M617I	e222aadbec28e5868e846b827ce6040d	Panama75F.Panama.Wild.Bd.Inhibitory
H	1091	245	99.2	-	0	0	90I245M436I	e229116526e19a1e6ab70b602bf410ef	C23B.Panama.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	e1b746ecf762ed757c49eba64ccda158	*
N	*	*	*	.	*	*	*	e1bde6063ea3b8bb6d015b9d607e3d88	*
H	648	245	99.2	+	0	0	446I245M670I	e2ababc616020cab0b34361d5a95b0aa	110F.USA.Captive.Bd.Inhibitory
N	*	*	*	.	*	*	*	e1f074282a8937082378178151f8e6d3	*
N	*	*	*	.	*	*	*	e1ed0e5b2faf4eab90d6940d8b593e55	*
N	*	*	*	.	*	*	*	e235cd8185b15044209478538e5c38ca	*
N	*	*	*	.	*	*	*	e24b358414a5e96bb5662266d5afa307	*
H	863	245	100	-	0	0	99I245M455I	e2fc9961727f7371f8fcdcb0133b0d58	Mada.3155.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	e284c86aac0de3a64df54428b09cfd19	*
N	*	*	*	.	*	*	*	e28e2ebdbc07de88ca74c04b0c624f6a	*
N	*	*	*	.	*	*	*	e2e729ea1b851eca7dc929cf45eee7f6	*
N	*	*	*	.	*	*	*	e2c7a8f4d8ccebb9dbf67eceb65e30d0	*
N	*	*	*	.	*	*	*	e2fdfeef02f86f9184d8395751fe9fe2	*
N	*	*	*	.	*	*	*	e2acfdb7c06af0ab9b5e5c85045dd262	*
N	*	*	*	.	*	*	*	e301b29bac2ff44806f0f7bd86ce840d	*
N	*	*	*	.	*	*	*	e31561bbbd13d36dd6283cc89c3f9a04	*
N	*	*	*	.	*	*	*	e31c5544319277b0b3a2786bd992c1d1	*
N	*	*	*	.	*	*	*	e30d1d40e2eb9defd600f7ed8cea85f1	*
N	*	*	*	.	*	*	*	e335a8fd7c41ec23248771304c4c0c4b	*
N	*	*	*	.	*	*	*	e35a81f222f0a5f6caed6cc81871d123	*
N	*	*	*	.	*	*	*	e359dc289f4637069f42b9d1144df362	*
N	*	*	*	.	*	*	*	e34d0b4718da5e5fac1c05a9f6fc6f03	*
N	*	*	*	.	*	*	*	e39cb2196d81575524f3901bfeea6194	*
H	368	245	99.6	-	0	0	54I245M249I	e4c4b5f562bddb67c4b1c0a24ab3f11b	Mada.2950.Madagascar.Wild.Bd.Inhibitory
H	955	245	99.5	+	0	0	59D186M549I	e4ae9f5e15aa26924dd7463dd1b3fa59	Franklin18.Colorado.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	e35af0fe88b7345f422045a4ad17ea7c	*
N	*	*	*	.	*	*	*	e4442c2b6cbf80b903a1cfb7d9ba7303	*
N	*	*	*	.	*	*	*	e3b2b99e11fec1dc60332781256a6550	*
H	306	245	100	-	0	0	582I245M378I	e5384072d78a662fff1a908f7b1ca226	Panama142A2.Panama.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	e3d79c5a25e548ed1a9e9836ca0fcad3	*
N	*	*	*	.	*	*	*	e3fa5e3103aac7c16a308736d4010fec	*
H	879	245	100	-	0	0	66I245M460I	e4f0a6d3d158aff627856104e034a270	Mada.3373.Madagascar.Wild.Bd.Inhibitory
H	1138	245	100	+	0	0	467I245M675I	e5866af1d0e47fb983e9ffbd07439e1e	Panama07A.55A.Panama.Wild.Bd.AP.Assay.Inhibitory
N	*	*	*	.	*	*	*	e4c0a7e49a995649e916b879ac3a3b29	*
H	1439	245	100	-	0	0	65I245M439I	e5713f07d3966ec1b090cee057955d6c	Mada.93.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	e52ccc7ca47a0e55496fb97efa781538	*
H	1425	245	99.6	-	0	0	99I245M517I	e5e1e4efc06e025440acc0e99771ddaa	A45I.Panama.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	e526079ed57eb6847813e47f465b546e	*
N	*	*	*	.	*	*	*	e58cd503a930270dc27037037bdcb48d	*
N	*	*	*	.	*	*	*	e59263bb85077ce53df75c4f7474e8a0	*
N	*	*	*	.	*	*	*	e58e83bd1c4bcc0ff95f8944956ed85c	*
N	*	*	*	.	*	*	*	e58b9ed1e09574222033bbfe2df70a0c	*
N	*	*	*	.	*	*	*	e5a6ca84ef6132d6a19d5157a412c94f	*
N	*	*	*	.	*	*	*	e5eb68a6e8ac7ac2f3f1f7d030242b63	*
N	*	*	*	.	*	*	*	e5fa55c6ea26be4c79fd6587dafcfb41	*
N	*	*	*	.	*	*	*	e60277275d6218f065db32d96ef491af	*
H	1258	245	99.2	+	0	0	464I245M680I	e62a6e13231d6b0e22193752bda9fc2f	PRE15E.USA.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	e621ff5c934d94425564cdc813fd266c	*
N	*	*	*	.	*	*	*	e686e4f8281d8cf891a158d8d2d6f818	*
N	*	*	*	.	*	*	*	e6500ce148c8891b1bc4bc46a0e96859	*
N	*	*	*	.	*	*	*	e6762792812331207818c8a4a44d412c	*
N	*	*	*	.	*	*	*	e6761d888924c00f90bd4c2b442f20fe	*
N	*	*	*	.	*	*	*	e672e2881a082da4a673bd7ef066f8ee	*
N	*	*	*	.	*	*	*	e6a2b5c99d3c622caa0caa2a088a9fd9	*
N	*	*	*	.	*	*	*	e6cafae94938c4bf0e2a5760c3caa08e	*
H	213	245	99.2	-	0	0	64I245M423I	e72a159e6f9e403556385667dc5c850d	Mada.1498.Madagascar.Wild.Bd.Inhibitory
H	788	245	100	-	0	0	680I175M70D	e74c2dffcdd92399f6c9ba0e0d74008f	A.lugubris3.USA.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	e6c0308cced0183a1281c27a46a90cb1	*
N	*	*	*	.	*	*	*	e71b23d76068f3ff423a6444827c299f	*
N	*	*	*	.	*	*	*	e739df1bdccd11238b6c9e6b152c7271	*
N	*	*	*	.	*	*	*	e7612ac3f9e67b95679c875c079f7849	*
N	*	*	*	.	*	*	*	e7d84aa90c6752d41742f5e2652b8cbe	*
N	*	*	*	.	*	*	*	e78405a24c1a6c2f7bb2651d6398ba77	*
N	*	*	*	.	*	*	*	e7715c722fba221b2393ed1dcf297f04	*
N	*	*	*	.	*	*	*	e7abf0d89a1c166dd9438c8742a07378	*
N	*	*	*	.	*	*	*	e7728e84df50ccef458ed02d6506ea47	*
N	*	*	*	.	*	*	*	e7a8d732dd5e6c58d9fc6beda229acc0	*
N	*	*	*	.	*	*	*	e801b7780f18012221fa26a4b1bf1686	*
N	*	*	*	.	*	*	*	e7aaa0fe140a05f9655d88b9576035b4	*
N	*	*	*	.	*	*	*	e7ef0e08c4f41ac34e6f613f15c85d25	*
N	*	*	*	.	*	*	*	e7eccca501b09355744cb8e73f1aaac2	*
H	105	245	100	-	0	0	35I245M246I	e81031323610237ddf48e49e7fae9696	Mada.1078.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	e80c1032dc834ddf1aca572277bc1153	*
H	176	245	100	+	0	0	465I245M669I	e892c964acbf114690294b90891719f2	CP12F.USA.Wild.Bd.AP.Assay.Inhibitory
N	*	*	*	.	*	*	*	e80d25d7c2d5c3b89959ff74e955d8cb	*
N	*	*	*	.	*	*	*	e83ad8dd180efcaaabc4355df9f99a17	*
N	*	*	*	.	*	*	*	e865a602634bda1dd23df3935a045780	*
N	*	*	*	.	*	*	*	e89150a5ac5ddf3661ff4f87bb567144	*
N	*	*	*	.	*	*	*	e84f3b8ce2fa27c533672403a2affc71	*
N	*	*	*	.	*	*	*	e813ef5fdd9153f385d2f3fab24390f1	*
N	*	*	*	.	*	*	*	e8b8236d5d5896f74e28f8eea3c3f3fd	*
N	*	*	*	.	*	*	*	e819a8c915a69a0e4e6e460aab9c63ab	*
N	*	*	*	.	*	*	*	e897925b3587c70a72f0a6c29cfe3183	*
N	*	*	*	.	*	*	*	e8dd37d81f4b2e7ee12fceceae7ec6ac	*
N	*	*	*	.	*	*	*	e8f4b8967c054f71f21e980f1601801f	*
N	*	*	*	.	*	*	*	e8fdc6547cd62be696da60c2083be234	*
H	1184	245	100	+	0	0	421I245M693I	e957c893bd5f4b36b5944702998d6ddd	HP7F.USA.Wild.Bd.Inhibitory
H	1184	245	99.2	+	0	0	421I245M693I	e9b64e4b3d6eadc511dc26e3bfad131d	HP7F.USA.Wild.Bd.Inhibitory
H	771	245	99.6	-	0	0	67I245M279I	e9900a7de7ed98f036501d017661c678	Mada.1478.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	e93b859bf1fa739b8f4d4a72acde3a7f	*
N	*	*	*	.	*	*	*	e94c10831120c9cbdb611e940e4950f4	*
N	*	*	*	.	*	*	*	e9826b70457dfff08f6d6baffd2bb301	*
N	*	*	*	.	*	*	*	e9d1dad0ac1345744e1cbec257c06215	*
N	*	*	*	.	*	*	*	e9a1619eb7f77883bc6bf0cb517feff8	*
N	*	*	*	.	*	*	*	e9d34f8e564e1e5881845174d688f001	*
H	337	245	99.6	-	0	0	56I245M469I	ea098e33aa800df6b92438d38d620ae9	DE_0301.Germany.Wild.Bsal.Inhibitory
N	*	*	*	.	*	*	*	e9f69acb8597870cd4b07ffc746ec0ec	*
N	*	*	*	.	*	*	*	e9d7ab2ab0fe7647443310d300a2d940	*
N	*	*	*	.	*	*	*	e9d4363c0ff2d0f17252de47e3c950f4	*
N	*	*	*	.	*	*	*	ea092adb6131d7e407ceb300c4d18e8c	*
N	*	*	*	.	*	*	*	ea1df1ef824a478d87637bf72c05981e	*
H	368	245	99.6	-	0	0	54I245M249I	eb9f3f07ca61a534eec449d22f624c6a	Mada.2950.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	ea4fc4fcb6b759b47478387823db7b92	*
N	*	*	*	.	*	*	*	ea6e90864f90b1a969e5493162c7ef5d	*
N	*	*	*	.	*	*	*	ea843033418d9e5c8d2eceeb2315a7e8	*
N	*	*	*	.	*	*	*	eaead354bc41a43066af875b2482be1f	*
N	*	*	*	.	*	*	*	eb10601f5d72d1fb58a588446dd55bc8	*
N	*	*	*	.	*	*	*	eb2bcc2b59d9f91953faecf8d2666f01	*
N	*	*	*	.	*	*	*	eb6c107a94c2ba81de943c2255655e43	*
N	*	*	*	.	*	*	*	eb62789fc7a6c94ec3b56b65db87df2a	*
N	*	*	*	.	*	*	*	eb8cd783fd10e87dc272cdf25208023f	*
N	*	*	*	.	*	*	*	eb8bdb959b21e5dee373dfff72e0162f	*
N	*	*	*	.	*	*	*	ebb611f77cbcfcee8fe250fd12dd9725	*
N	*	*	*	.	*	*	*	ebbb0d55411170b3055099a695aa275f	*
N	*	*	*	.	*	*	*	ebb37f80c99b3887c4c14abcb30618d4	*
H	103	245	100	-	0	0	35I245M308I	ec37cb699213967ae145ff64f98e2977	Mada.3168.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	ebd89514f179b70e0c4e2205d7373b1b	*
H	879	245	99.6	-	0	0	66I245M460I	ec678eafa0a2011fe16e0552be311c5e	Mada.3373.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	ec06906d59469c40bb93c44d35ae3724	*
H	43	245	100	-	0	0	56I245M428I	eca6e1fd5ce868270a42bd2f3cb30114	DE_0205.Germany.Wild.Bsal.Inhibitory
N	*	*	*	.	*	*	*	ebdbaab7cf8e0bf169f0a4a30e99e8ac	*
N	*	*	*	.	*	*	*	ec0c3a715dfb5ed7468346c58083a900	*
N	*	*	*	.	*	*	*	ebe8894664316f62f7d16153c271f0cf	*
N	*	*	*	.	*	*	*	ec732db6fcee5e9a331713cda9f21753	*
H	62	245	100	-	0	0	65I245M304I	ed0b88de639c5c9093cb8568f907ed8f	Mada.1421.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	ec753431a07c7029b7de1c48e46930f6	*
N	*	*	*	.	*	*	*	ec9aacdcfb5c3d56f1e2d4bb7e5184ba	*
N	*	*	*	.	*	*	*	eca0fdbd027ad8f750dac59ab54ccaad	*
N	*	*	*	.	*	*	*	eca76722c63946364e05f6aa8e6897cc	*
N	*	*	*	.	*	*	*	ecbc901bf2e91e2e8ba704cd60abb030	*
N	*	*	*	.	*	*	*	ecc6926ab91b2a95d6531a0db2442b51	*
N	*	*	*	.	*	*	*	ecc7e6cc76c456e991bd8c96271fa1d0	*
N	*	*	*	.	*	*	*	ecfd35b55d8623278c1490eadc0258bc	*
N	*	*	*	.	*	*	*	ed08512ea6884263842efdef21c2dc4e	*
N	*	*	*	.	*	*	*	ed08d06b1d26eddbbedbdc246bdc6345	*
N	*	*	*	.	*	*	*	ed4839f980039096506bc351c5458b34	*
N	*	*	*	.	*	*	*	ed10cdf91ab0466133f7683ef18da363	*
H	450	245	99.2	-	0	0	55I245M336I	ed8fa4e44ba531be98149a22ec314370	Mada.3447.Madagascar.Wild.Bd.Inhibitory
H	306	245	99.6	-	0	0	582I245M378I	edbabd2e2cc31eb1ebf067543f19f624	Panama142A2.Panama.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	ed4298b7af1e98a22eb0dad8a2d62702	*
H	555	245	99.2	-	0	0	54I245M500I	ee221401983d285965fd475ad6ddb08f	Mada.3464.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	ed6be8f95771172487d2e2c10349c0cb	*
N	*	*	*	.	*	*	*	ed6a22cf3b290401b0ad026c6dbdba05	*
N	*	*	*	.	*	*	*	edbaa55632fe379893fb80e86d15c9d2	*
N	*	*	*	.	*	*	*	ed9cc8dc44383e835436c87a1baf4b35	*
N	*	*	*	.	*	*	*	edab8890908d6158f898b035df4199aa	*
N	*	*	*	.	*	*	*	edf4d8329b991b546b4fba33c055c0d3	*
N	*	*	*	.	*	*	*	edda9a424e08825f0e982ecfe01707d6	*
N	*	*	*	.	*	*	*	edbdb20585a203a3e4818c8d6bf5db1a	*
N	*	*	*	.	*	*	*	ee0a31231d941256bb3928b229b6e79e	*
N	*	*	*	.	*	*	*	ee11e08929b1cf475cc0cdc2512ca709	*
H	618	245	100	-	0	0	678I154M91D	ee63036c35fa295ed48e67e38b05911f	A.lugubris1.USA.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	ee274c86d27d735df7437c6db35de81f	*
H	105	245	99.2	-	0	0	35I245M246I	ef0e9ad3d4d054d6690ec3910789af66	Mada.1078.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	ee684ed5e545dc6420979e42a788fa05	*
N	*	*	*	.	*	*	*	ee6d5caa398462e77fe22bebceb311a2	*
N	*	*	*	.	*	*	*	ee6dc74a7de31a2b8d0d5cafa3efa49c	*
N	*	*	*	.	*	*	*	ee75edc8abc70800e362612e042dbaaa	*
N	*	*	*	.	*	*	*	eea37f3e168cb12d59492d45d24b9fcb	*
N	*	*	*	.	*	*	*	eededa447886a80353d63a09eda822a9	*
N	*	*	*	.	*	*	*	eedb7dc0e2ce061794f632fe8bf1a1cb	*
N	*	*	*	.	*	*	*	ef077e5b670e5e84746f94481d187d15	*
N	*	*	*	.	*	*	*	ef22cceb6ad79eb07c42e8e46ff637b2	*
N	*	*	*	.	*	*	*	ef5663381015e3bb48023d75a2138d15	*
N	*	*	*	.	*	*	*	ef2dee8f7b46050796d55dc846e25db2	*
N	*	*	*	.	*	*	*	ef2f3a28c3ba5dadf78e32cc5908b116	*
N	*	*	*	.	*	*	*	ef6e9a6a6bc29e5ebe2e7bd6d26e0b3e	*
N	*	*	*	.	*	*	*	efabbfad993d50a655ba8366acc98ca8	*
N	*	*	*	.	*	*	*	ef729aa336d50336390bee40ef98cb85	*
N	*	*	*	.	*	*	*	efc9a476c541edfabc55af6007d282df	*
N	*	*	*	.	*	*	*	efeb8560cd6320431ad1cfcb11732f0e	*
N	*	*	*	.	*	*	*	f00e6b2d2841c2404268ae64ca38bb3b	*
N	*	*	*	.	*	*	*	f005d7290c97fc00e246c6da7f1cf1ba	*
N	*	*	*	.	*	*	*	f012026bdcfe0915e7273886ee1dead7	*
H	337	245	99.6	-	0	0	56I245M469I	f0d69642edbfcf68060ed375157a8d7b	DE_0301.Germany.Wild.Bsal.Inhibitory
N	*	*	*	.	*	*	*	f01bbbb20a0bb3f138f093484f2eb571	*
N	*	*	*	.	*	*	*	f02ecba0409a38a26bd57cc0a60e9323	*
N	*	*	*	.	*	*	*	f04cc17c663aa4f38f0e5b814d665bf0	*
N	*	*	*	.	*	*	*	f086520f927471da3b43226932fdbbd6	*
N	*	*	*	.	*	*	*	f08be4791b218d249cc19adb3d362756	*
N	*	*	*	.	*	*	*	f096f8ab24f3edc1cc718a5747d35f9d	*
N	*	*	*	.	*	*	*	f0a55e9c32537606a3ef89d5db7990d2	*
N	*	*	*	.	*	*	*	f10316d70327f7764d27e88eeed8761a	*
N	*	*	*	.	*	*	*	f0f4d801f92bbc19fcaa85a08719a90d	*
N	*	*	*	.	*	*	*	f0ef694a1e89c2d1a5ca184593105adb	*
H	317	245	99.6	-	0	0	54I245M284I	f1bb75ee4ea613b0f412707d6ae13919	Mada.3069.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	f147442c12f23524b5bc905ab0dd021b	*
H	741	245	99.5	+	0	0	43D202M567I	f133b364fa650e4f8598e5a97648b568	Anbo6.Colorado.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	f17dd809d834ab9b4ea78aaee467106b	*
N	*	*	*	.	*	*	*	f10a9205ad6e64ffe9e6f5ff90d36c9c	*
N	*	*	*	.	*	*	*	f1b5eea1cd51401058a5f4fc026ceb72	*
N	*	*	*	.	*	*	*	f1b8999578441db37c6f45d7aaa1537c	*
N	*	*	*	.	*	*	*	f16682e376f17af4b5f16be7a13481b8	*
N	*	*	*	.	*	*	*	f1c08657c1503fb77a7d066f997a2c94	*
N	*	*	*	.	*	*	*	f210bf71030e8a494eff24df45306560	*
N	*	*	*	.	*	*	*	f1ec844852be79398fa4e3e827b94445	*
N	*	*	*	.	*	*	*	f251cc3f8b1e2d24f24c6d140e1f2f96	*
N	*	*	*	.	*	*	*	f2399a63bd7f7c34a3f13f7289bf6c7f	*
N	*	*	*	.	*	*	*	f21bd7a6bf2c7dbb10335d5480ce649e	*
N	*	*	*	.	*	*	*	f1eabb21003c2fcec62e9985196ed6d7	*
H	103	245	99.6	-	0	0	35I245M308I	f284a202ab00f4eb08dd1783a8f29c4e	Mada.3168.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	f274a9c2b171b96009d77f03984ccf0a	*
N	*	*	*	.	*	*	*	f2d45e9892bfb09c8a0c3c8251b96532	*
N	*	*	*	.	*	*	*	f2c41fe9004dc2367c50799ec2626599	*
N	*	*	*	.	*	*	*	f279766d997764b5500dbbae6ef848c0	*
N	*	*	*	.	*	*	*	f25bbac8cd61277f06798f3ee06476d0	*
N	*	*	*	.	*	*	*	f2e61e33bb7130e9d35a8f63ca39e5c3	*
N	*	*	*	.	*	*	*	f2f985cb494c838723c058de48518166	*
N	*	*	*	.	*	*	*	f32aa925d5abf7752f9f070117a322ff	*
N	*	*	*	.	*	*	*	f33245942e3ceee4cdd13e3de8ca2328	*
N	*	*	*	.	*	*	*	f35d44add2fd12958d35fee639ddc661	*
H	771	245	100	-	0	0	67I245M279I	f3afd45d58a48725bf9f39212ad97f78	Mada.1478.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	f343106e4bb0e3c1e8d48aa76c62a38b	*
N	*	*	*	.	*	*	*	f379790c5961d0ec3a9f711f573eef4b	*
N	*	*	*	.	*	*	*	f30475f1aa417494e9c50db7cc634380	*
N	*	*	*	.	*	*	*	f3dbf75c36c6474136bbbc5ce46b565b	*
N	*	*	*	.	*	*	*	f3de47241a741b351fc665d58434e6f6	*
N	*	*	*	.	*	*	*	f37f96966b1a04982850ddcd15fa7f77	*
N	*	*	*	.	*	*	*	f3a0457edc1225cf28b2b4e9ad5c55c2	*
H	1251	245	100	+	0	0	471I245M680I	f42f309e96093b53eb6abf438d9a10bc	PRE10F.USA.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	f41492fc1fd6c19badaa96e7f8ccd3fb	*
N	*	*	*	.	*	*	*	f3e5a8f54b77fe36814a9a4f4607b526	*
