KO	Temperature	Dose	delta	Level1	Level2	Level3	Gene	Product	EC	EC2	EC3	Full
K13408	T6	5.00E+06	-0.000598991	Protein families: signaling and cellular processes	Enzymes	Transporters	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T6	5.00E+06	-0.000598991	Organismal systems	Environmental adaptation	Plant-pathogen interaction	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T6	5.00E+06	-0.000598991	Protein families: signaling and cellular processes	Enzymes	Secretion system	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T6	5.00E+06	-0.000598991	Protein families: signaling and cellular processes	Enzymes	Transporters	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T6	5.00E+06	-0.000598991	Organismal systems	Environmental adaptation	Plant-pathogen interaction	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T6	0	0.00178517	Protein families: signaling and cellular processes	Enzymes	Secretion system	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T6	0	0.00178517	Protein families: signaling and cellular processes	Enzymes	Transporters	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T6	0	0.00178517	Organismal systems	Environmental adaptation	Plant-pathogen interaction	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T6	0	0.00178517	Protein families: signaling and cellular processes	Enzymes	Secretion system	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T6	0	0.00178517	Protein families: signaling and cellular processes	Enzymes	Transporters	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T6	0	0.00178517	Organismal systems	Environmental adaptation	Plant-pathogen interaction	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T6	0	0.00178517	Protein families: signaling and cellular processes	Enzymes	Secretion system	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T6	0	0.00178517	Protein families: signaling and cellular processes	Enzymes	Transporters	raxA	membranefusionprotein				 raxA; membrane fusion protein
K13408	T6	0	0.00178517	Organismal systems	Environmental adaptation	Plant-pathogen interaction	raxA	membranefusionprotein				 raxA; membrane fusion protein
K14645	T14	5.00E+03	-0.001411953	Protein families: metabolisms	Enzymes	Peptidases	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T14	5.00E+03	-0.001411953	Cellular processes	Cellular community- prokaryotes	Quorum sensing	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T14	5.00E+03	-0.001411953	Protein families: genetic information processing	Enzymes	Chaperones and folding catalysts	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T14	5.00E+03	-0.001411953	Protein families: metabolisms	Enzymes	Peptidases	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T14	5.00E+03	-0.001411953	Cellular processes	Cellular community- prokaryotes	Quorum sensing	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T14	5.00E+03	-0.001411953	Protein families: genetic information processing	Enzymes	Chaperones and folding catalysts	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T14	5.00E+03	-0.001411953	Protein families: metabolisms	Enzymes	Peptidases	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T14	5.00E+03	-0.001411953	Cellular processes	Cellular community- prokaryotes	Quorum sensing	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T14	5.00E+03	-0.001411953	Protein families: genetic information processing	Enzymes	Chaperones and folding catalysts	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T14	5.00E+04	-3.34E-05	Protein families: metabolisms	Enzymes	Peptidases	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T14	5.00E+04	-3.34E-05	Cellular processes	Cellular community- prokaryotes	Quorum sensing	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T14	5.00E+04	-3.34E-05	Protein families: genetic information processing	Enzymes	Chaperones and folding catalysts	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T14	5.00E+04	-3.34E-05	Protein families: metabolisms	Enzymes	Peptidases	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T14	5.00E+04	-3.34E-05	Cellular processes	Cellular community- prokaryotes	Quorum sensing	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T14	5.00E+04	-3.34E-05	Protein families: genetic information processing	Enzymes	Chaperones and folding catalysts	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T14	5.00E+04	-3.34E-05	Protein families: metabolisms	Enzymes	Peptidases	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T14	5.00E+04	-3.34E-05	Cellular processes	Cellular community- prokaryotes	Quorum sensing	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T14	5.00E+04	-3.34E-05	Protein families: genetic information processing	Enzymes	Chaperones and folding catalysts	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T14	5.00E+05	0.001432733	Protein families: metabolisms	Enzymes	Peptidases	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T14	5.00E+05	0.001432733	Cellular processes	Cellular community- prokaryotes	Quorum sensing	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T14	5.00E+05	1.43E-03	Protein families: genetic information processing	Enzymes	Chaperones and folding catalysts	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T14	5.00E+05	1.43E-03	Protein families: metabolisms	Enzymes	Peptidases	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T14	5.00E+05	1.43E-03	Cellular processes	Cellular community- prokaryotes	Quorum sensing	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T14	5.00E+05	1.43E-03	Protein families: genetic information processing	Enzymes	Chaperones and folding catalysts	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T14	5.00E+05	1.43E-03	Protein families: metabolisms	Enzymes	Peptidases	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T14	5.00E+05	0.001432733	Cellular processes	Cellular community- prokaryotes	Quorum sensing	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T14	5.00E+05	0.001432733	Protein families: genetic information processing	Enzymes	Chaperones and folding catalysts	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T14	5.00E+06	8.05E-05	Protein families: metabolisms	Enzymes	Peptidases	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T14	5.00E+06	8.05E-05	Cellular processes	Cellular community- prokaryotes	Quorum sensing	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T14	5.00E+06	8.05E-05	Protein families: genetic information processing	Enzymes	Chaperones and folding catalysts	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T14	5.00E+06	8.05E-05	Protein families: metabolisms	Enzymes	Peptidases	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T14	5.00E+06	8.05E-05	Cellular processes	Cellular community- prokaryotes	Quorum sensing	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T14	5.00E+06	8.05E-05	Protein families: genetic information processing	Enzymes	Chaperones and folding catalysts	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T14	5.00E+06	8.05E-05	Protein families: metabolisms	Enzymes	Peptidases	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T14	5.00E+06	8.05E-05	Cellular processes	Cellular community- prokaryotes	Quorum sensing	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T14	5.00E+06	8.05E-05	Protein families: genetic information processing	Enzymes	Chaperones and folding catalysts	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T14	0	-0.001477072	Protein families: metabolisms	Enzymes	Peptidases	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T14	0	-0.001477072	Cellular processes	Cellular community- prokaryotes	Quorum sensing	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T14	0	-0.001477072	Protein families: genetic information processing	Enzymes	Chaperones and folding catalysts	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T14	0	-0.001477072	Protein families: metabolisms	Enzymes	Peptidases	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T14	0	-0.001477072	Cellular processes	Cellular community- prokaryotes	Quorum sensing	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T14	0	-0.001477072	Protein families: genetic information processing	Enzymes	Chaperones and folding catalysts	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T14	0	-0.001477072	Protein families: metabolisms	Enzymes	Peptidases	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T14	0	-0.001477072	Cellular processes	Cellular community- prokaryotes	Quorum sensing	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T14	0	-0.001477072	Protein families: genetic information processing	Enzymes	Chaperones and folding catalysts	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T22	5.00E+03	-0.006198638	Protein families: metabolisms	Enzymes	Peptidases	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T22	5.00E+03	-0.006198638	Cellular processes	Cellular community- prokaryotes	Quorum sensing	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T22	5.00E+03	-0.006198638	Protein families: genetic information processing	Enzymes	Chaperones and folding catalysts	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T22	5.00E+03	-0.006198638	Protein families: metabolisms	Enzymes	Peptidases	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T22	5.00E+03	-0.006198638	Cellular processes	Cellular community- prokaryotes	Quorum sensing	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T22	5.00E+03	-0.006198638	Protein families: genetic information processing	Enzymes	Chaperones and folding catalysts	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T22	5.00E+03	-0.006198638	Protein families: metabolisms	Enzymes	Peptidases	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T22	5.00E+03	-0.006198638	Cellular processes	Cellular community- prokaryotes	Quorum sensing	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T22	5.00E+03	-0.006198638	Protein families: genetic information processing	Enzymes	Chaperones and folding catalysts	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T22	5.00E+04	-0.001981176	Protein families: metabolisms	Enzymes	Peptidases	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T22	5.00E+04	-0.001981176	Cellular processes	Cellular community- prokaryotes	Quorum sensing	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T22	5.00E+04	-0.001981176	Protein families: genetic information processing	Enzymes	Chaperones and folding catalysts	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T22	5.00E+04	-0.001981176	Protein families: metabolisms	Enzymes	Peptidases	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T22	5.00E+04	-0.001981176	Cellular processes	Cellular community- prokaryotes	Quorum sensing	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T22	5.00E+04	-0.001981176	Protein families: genetic information processing	Enzymes	Chaperones and folding catalysts	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T22	5.00E+04	-0.001981176	Protein families: metabolisms	Enzymes	Peptidases	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T22	5.00E+04	-0.001981176	Cellular processes	Cellular community- prokaryotes	Quorum sensing	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T22	5.00E+04	-0.001981176	Protein families: genetic information processing	Enzymes	Chaperones and folding catalysts	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T22	5.00E+05	-0.01939252	Protein families: metabolisms	Enzymes	Peptidases	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T22	5.00E+05	-0.01939252	Cellular processes	Cellular community- prokaryotes	Quorum sensing	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T22	5.00E+05	-0.01939252	Protein families: genetic information processing	Enzymes	Chaperones and folding catalysts	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T22	5.00E+05	-0.01939252	Protein families: metabolisms	Enzymes	Peptidases	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T22	5.00E+05	-0.01939252	Cellular processes	Cellular community- prokaryotes	Quorum sensing	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T22	5.00E+05	-0.01939252	Protein families: genetic information processing	Enzymes	Chaperones and folding catalysts	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T22	5.00E+05	-0.01939252	Protein families: metabolisms	Enzymes	Peptidases	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T22	5.00E+05	-0.01939252	Cellular processes	Cellular community- prokaryotes	Quorum sensing	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
K14645	T22	5.00E+05	-0.01939252	Protein families: genetic information processing	Enzymes	Chaperones and folding catalysts	K14645	serineprotease	3.4.21.-			 K14645; serine protease [EC:3.4.21.-]
